# E [eV], EF_E [erg/cm2s], sigma_EF_E [erg/cm2s]
5.701493575258698848e-02,1.123600047116787791e-13,3.966308166322260614e-14
5.703061858415364727e-02,7.362841010305584838e-14,2.599082876637871406e-14
5.704631004570028668e-02,9.496820794759144416e-14,3.352377740549978073e-14
5.706201014435224178e-02,3.817949884170204174e-13,1.347736309112081885e-13
5.707771888724273018e-02,9.082727578048996246e-14,3.206202835051295559e-14
5.709343628151278965e-02,1.116009130870286926e-13,3.939512231972112411e-14
5.710916233431133360e-02,7.236726864679047491e-14,2.554564583231703479e-14
5.712489705279514413e-02,9.258625498935319120e-14,3.268294801124167680e-14
5.714064044412892063e-02,4.481726014721298088e-14,1.582049283196618247e-14
5.715639251548525201e-02,4.581790159430524447e-14,1.617371926278975116e-14
5.717215327404461672e-02,5.997004589973736952e-14,2.116942620260729142e-14
5.718792272699543822e-02,6.576484814582105201e-14,2.321499139547482911e-14
5.720370088153407806e-02,8.671234434434394268e-14,3.060945755355340803e-14
5.721948774486482203e-02,6.081322087116090427e-14,2.146706696751979777e-14
5.723528332419991482e-02,7.053891633123757078e-14,2.490023746492686053e-14
5.725108762675958779e-02,6.559127571540631022e-14,2.315372032753842760e-14
5.726690065977201732e-02,1.735834656534456273e-13,6.127496337566630094e-14
5.728272243047339424e-02,7.315636568076699877e-14,2.582419708531074963e-14
5.729855294610790989e-02,6.328661421510402150e-14,2.234017481793171973e-14
5.731439221392772149e-02,6.036120609708904177e-14,2.130750575227242958e-14
5.733024024119307005e-02,5.296250489880817885e-14,1.869576422927928636e-14
5.734609703517218326e-02,5.513676417030033458e-14,1.946327775211601664e-14
5.736196260314137263e-02,6.758039015814588026e-14,2.385587772582549427e-14
5.737783695238495713e-02,7.258035830850107456e-14,2.562086648290087898e-14
5.739372009019532567e-02,6.927159391562990747e-14,2.445287265221735667e-14
5.740961202387300649e-02,4.306099787854695468e-14,1.520053225112707525e-14
5.742551276072656308e-02,7.092075967947731139e-14,2.503502816685549039e-14
5.744142230807264271e-02,5.876060786422134746e-14,2.074249457607013548e-14
5.745734067323603200e-02,6.107416859505238987e-14,2.155918151405349148e-14
5.747326786354964995e-02,5.882640016197988144e-14,2.076571925717889797e-14
5.748920388635454792e-02,8.004028992628376663e-14,2.825422234397816855e-14
5.750514874899987500e-02,2.071296128423818396e-13,7.311675333336078502e-14
5.752110245884298201e-02,5.673282958184886929e-14,2.002668884239265046e-14
5.753706502324936606e-02,2.784364295037090728e-13,9.828805961480929128e-14
5.755303644959271908e-02,1.097505835054842478e-13,3.874195597743593588e-14
5.756901674525490703e-02,8.168053961954957883e-14,2.883323048570099763e-14
5.758500591762600457e-02,8.365130279454722400e-14,2.952890988647516798e-14
5.760100397410428119e-02,6.136894514542355629e-14,2.166323763633451382e-14
5.761701092209627756e-02,1.037671751982081874e-13,3.662981284496748847e-14
5.763302676901670835e-02,1.402894712078974395e-13,4.952218333638779466e-14
5.764905152228858021e-02,2.908597818304493668e-13,1.026735029861486248e-13
5.766508518934313626e-02,9.626109033030577114e-14,3.398016488659793740e-14
5.768112777761988386e-02,7.158392823284201096e-14,2.526912666619322891e-14
5.769717929456665007e-02,7.077193320638176169e-14,2.498249242185276030e-14
5.771323974763948456e-02,3.887068965862355902e-14,1.372135344949411590e-14
5.772930914430281224e-02,8.383911966491694785e-14,2.959520924171568341e-14
5.774538749202935001e-02,7.839496999547606171e-14,2.767342440840304963e-14
5.776147479830014142e-02,5.973009964987720994e-14,2.108472517640665479e-14
5.777757107060452202e-02,7.197379705282428405e-14,2.540675035964696942e-14
5.779367631644025810e-02,9.513482665891332158e-14,3.358259381059640307e-14
5.780979054331341488e-02,6.085757390669758396e-14,2.148272358906424440e-14
5.782591375873848832e-02,6.829202548412998337e-14,2.410708499589788418e-14
5.784204597023830108e-02,6.669390798694170878e-14,2.354294951939042093e-14
5.785818718534412042e-02,5.538404246873080416e-14,1.955056699146197367e-14
5.787433741159558193e-02,1.264650234317904850e-13,4.464215327142203702e-14
5.789049665654076582e-02,2.068129764078554755e-13,7.300498067197297817e-14
5.790666492773620389e-02,9.293931809171300913e-14,3.280757928637469174e-14
5.792284223274682398e-02,1.468872406478952836e-13,5.185119594870703377e-14
5.793902857914604021e-02,1.177654737598012263e-13,4.157121223720983299e-14
5.795522397451573215e-02,1.151841362829332637e-13,4.066000010787544179e-14
5.797142842644626565e-02,2.792170790262770176e-13,9.856362889627577975e-14
5.798764194253647197e-02,7.344960738107346620e-14,2.592771140551893238e-14
5.800386453039371032e-02,7.926913389622978210e-14,2.798200426536911032e-14
5.802009619763385390e-02,8.064115012720126395e-14,2.846632599490204277e-14
5.803633695188129688e-02,5.868709105348676389e-14,2.071654314188082722e-14
5.805258680076895439e-02,1.018785958631371555e-13,3.596314433968741315e-14
5.806884575193832498e-02,8.072314491131270158e-14,2.849527015369338329e-14
5.808511381303946286e-02,8.133206508932232230e-14,2.871021897653077899e-14
5.810139099173099175e-02,2.666519715317257075e-13,9.412814595069916394e-14
5.811767729568009105e-02,8.941935792620043524e-14,3.156503334794875128e-14
5.813397273256259989e-02,1.134438354146774492e-13,4.004567390138113437e-14
5.815027731006292000e-02,1.236012654186080338e-13,4.363124669276863095e-14
5.816659103587411977e-02,8.876478302386181389e-14,3.133396840742322146e-14
5.818291391769785104e-02,7.752695310816623279e-14,2.736701444718267847e-14
5.819924596324444616e-02,2.203225791697997332e-13,7.777387044693929707e-14
5.821558718023288337e-02,5.441251531751485480e-14,1.920761790708274414e-14
5.823193757639087004e-02,7.149183602990539274e-14,2.523661811855660365e-14
5.824829715945469000e-02,8.891619529175924499e-14,3.138741693799101158e-14
5.826466593716939091e-02,8.802546817700660425e-14,3.107299026648332753e-14
5.828104391728874262e-02,8.890183162025836786e-14,3.138234656195120156e-14
5.829743110757518859e-02,8.237571594246890401e-14,2.907862772769152178e-14
5.831382751579993612e-02,7.738287317266686039e-14,2.731615422995140023e-14
5.833023314974294243e-02,7.458649394092758456e-14,2.632903236114743661e-14
5.834664801719289390e-02,8.653980354230944113e-14,3.054855065043523079e-14
5.836307212594726151e-02,8.519806996144470683e-14,3.007491869638998262e-14
5.837950548381233562e-02,8.488886746012933894e-14,2.996577021342565704e-14
5.839594809860309405e-02,7.842185166569515269e-14,2.768291363799038725e-14
5.841239997814345192e-02,6.869945115713419248e-14,2.425090625846836832e-14
5.842886113026606043e-02,7.510598683163268930e-14,2.651241335156633837e-14
5.844533156281245256e-02,7.465422206271392415e-14,2.635294038813801231e-14
5.846181128363294593e-02,9.873037322365044911e-14,3.485182174794860791e-14
5.847830030058676076e-02,9.607647456026860060e-14,3.391499551977481561e-14
5.849479862154197823e-02,7.105971483851652168e-14,2.508407933799633084e-14
5.851130625437556826e-02,9.412538876659782030e-14,3.322626223460903032e-14
5.852782320697336171e-02,1.036635029762961219e-13,3.659321655063252925e-14
5.854434948723012677e-02,7.324220493476226288e-14,2.585449834197107887e-14
5.856088510304952727e-02,1.570349282220573621e-13,5.543332966238624772e-14
5.857743006234420596e-02,5.790093493291640478e-14,2.043903003131948852e-14
5.859398437303570129e-02,2.445748782289247383e-13,8.633493201481043289e-14
5.861054804305452365e-02,8.694273426347640572e-14,3.069078519500717032e-14
5.862712108034016240e-02,6.400537799744570222e-14,2.259389843309833174e-14
5.864370349284107192e-02,6.768939116505454324e-14,2.389435508126425187e-14
5.866029528851472719e-02,4.986706758779814959e-14,1.760307485849274616e-14
5.867689647532759595e-02,3.009619889746837002e-13,1.062395821080633384e-13
5.869350706125515960e-02,7.285319459598093591e-14,2.571717769238126967e-14
5.871012705428194783e-02,6.008093033665478897e-14,2.120856840883914000e-14
5.872675646240151093e-02,5.296736726538769711e-14,1.869748064468185570e-14
5.874339529361650991e-02,7.740099756593573706e-14,2.732255214077531323e-14
5.876004355593863332e-02,4.990012939501356867e-14,1.761474567643978959e-14
5.877670125738863882e-02,6.485990170780824894e-14,2.289554530285631025e-14
5.879336840599645730e-02,5.204718922301466126e-14,1.837265779572417455e-14
5.881004500980104716e-02,1.537002880297189425e-13,5.425620167449078126e-14
5.882673107685053998e-02,8.021383535121054679e-14,2.831548387897732235e-14
5.884342661520217815e-02,1.871558459873296169e-13,6.606601363352734677e-14
5.886013163292238420e-02,9.279165761412865621e-14,3.275545513778741404e-14
5.887684613808671225e-02,1.099223483870747919e-13,3.880258898063739988e-14
5.889357013877989655e-02,2.053695837803121955e-13,7.249546307445020249e-14
5.891030364309586542e-02,9.632160869494699004e-14,3.400152786931628293e-14
5.892704665913777590e-02,8.361542991792744505e-14,2.951624676102838800e-14
5.894379919501795823e-02,6.777696567731281766e-14,2.392526888409142251e-14
5.896056125885797833e-02,7.747415760369702454e-14,2.734837763410504767e-14
5.897733285878865167e-02,7.408132893648979824e-14,2.615070911458089738e-14
5.899411400295006408e-02,7.712664523743839818e-14,2.722570576881575212e-14
5.901090469949153011e-02,8.539826100566163421e-14,3.014558613499855790e-14
5.902770495657168326e-02,6.722692705814715086e-14,2.373110525152594260e-14
5.904451478235842043e-02,8.114149112776062903e-14,2.864294636809949800e-14
5.906133418502897831e-02,7.620634581716178204e-14,2.690084007345810697e-14
5.907816317276985002e-02,7.839350840727855491e-14,2.767290846776932750e-14
5.909500175377695175e-02,7.339892310047396318e-14,2.590981985446730615e-14
5.911184993625547696e-02,6.652656117995938215e-14,2.348387609652566173e-14
5.912870772842003519e-02,7.914076174874889288e-14,2.793668889730835785e-14
5.914557513849452719e-02,6.932986619507408598e-14,2.447344276686114991e-14
5.916245217471229750e-02,5.659214908864897605e-14,1.997702862829308858e-14
5.917933884531612065e-02,1.012395749353626184e-13,3.573756995218300358e-14
5.919623515855812479e-02,1.096426023354030570e-13,3.870383862439727641e-14
5.921314112269988189e-02,7.209368267613541298e-14,2.544906998467579788e-14
5.923005674601241471e-02,8.338394825905927343e-14,2.943453373544792073e-14
5.924698203677618985e-02,6.344042430351813815e-14,2.239446977914190201e-14
5.926391700328116630e-02,5.123531130290066645e-14,1.808606488992393348e-14
5.928086165382675382e-02,4.548932789276504261e-14,1.605773274614606049e-14
5.929781599672184766e-02,6.205220618955594714e-14,2.190442878491324765e-14
5.931478004028489792e-02,5.260003979517364517e-14,1.856781404769629653e-14
5.933175379284383322e-02,2.395028357011385023e-13,8.454450100250189061e-14
5.934873726273613703e-02,7.277851510302113457e-14,2.569081583136646050e-14
5.936573045830884077e-02,6.349956021151173153e-14,2.241534475466363940e-14
5.938273338791855149e-02,7.676192507721727090e-14,2.709695955225769399e-14
5.939974605993141726e-02,8.383935593301207918e-14,2.959529264435325954e-14
5.941676848272318956e-02,5.434818078088756257e-14,1.918490781565330697e-14
5.943380066467925105e-02,5.501779446201464796e-14,1.942128144509116989e-14
5.945084261419456700e-02,4.143101653596786362e-14,1.462514883719665579e-14
5.946789433967375471e-02,1.440052647779484005e-13,5.083385846661578428e-14
5.948495584953109039e-02,7.545444920953033921e-14,2.663542057096420883e-14
5.950202715219046062e-02,4.946128674147764702e-14,1.745983421974160742e-14
5.951910825608544564e-02,3.779636454617711721e-14,1.334211668480052208e-14
5.953619916965934011e-02,1.759031150344420090e-13,6.209379960715802389e-14
5.955329990136513235e-02,6.187699375229676281e-14,2.184257879456075461e-14
5.957041045966549042e-02,3.290300735281556473e-14,1.161476159554389349e-14
5.958753085303285235e-02,1.619417586500546202e-14,5.716544080346928062e-15
5.960466108994934287e-02,1.110495420464540067e-14,3.920048834239826495e-15
5.962180117890693992e-02,8.053128439498699181e-14,2.842754339143040739e-14
5.963895112840727347e-02,1.436482589492636881e-14,5.070783540909007661e-15
5.965611094696186140e-02,1.237060869222120621e-14,4.366824868354085245e-15
5.967328064309194990e-02,8.244608506236125266e-15,2.910346802701352243e-15
5.969046022532863149e-02,3.622434709251811102e-15,1.278719452365889209e-15
5.970764970221282414e-02,-6.857951159462369924e-15,-2.420856759290216335e-15
5.972484908229527129e-02,1.872537325627431113e-15,6.610056759464831596e-16
5.974205837413659737e-02,2.491290580830347607e-14,8.794255750331126158e-15
5.975927758630725922e-02,1.603638556025777554e-14,5.660844102770994577e-15
5.977650672738764326e-02,1.681161808236804879e-14,5.934501183075921194e-15
5.979374580596799604e-02,1.581652994190462485e-14,5.583235069492332194e-15
5.981099483064849370e-02,4.041770084703746941e-14,1.426744839900422466e-14
5.982825381003923498e-02,4.511192906534856484e-14,1.592451096006804272e-14
5.984552275276027594e-02,3.426346535158772442e-14,1.209500326911046675e-14
5.986280166744156750e-02,4.880824698400239546e-14,1.722931118535284456e-14
5.988009056272312197e-02,3.474908703933506335e-14,1.226642772488527717e-14
5.989738944725486736e-02,3.705647280699044941e-14,1.308093490086762713e-14
5.991469832969676529e-02,3.379839718064656305e-14,1.193083420476823570e-14
5.993201721871876247e-02,3.723181701127593730e-14,1.314283140498040505e-14
5.994934612300083232e-02,4.363993453181914627e-14,1.540489688973215932e-14
5.996668505123303738e-02,4.038575194685949583e-14,1.425617043724139976e-14
5.998403401211546693e-02,2.985410717652335982e-14,1.053849983331274603e-14
6.000139301435825079e-02,4.240235431485065684e-14,1.496803107314228008e-14
6.001876206668163571e-02,4.955146574955011943e-14,1.749166740959119115e-14
6.003614117781596454e-02,1.004946045148340659e-13,3.547459539373642416e-14
6.005353035650173171e-02,1.399216161680499763e-13,4.939233050732163734e-14
6.007092961148948612e-02,5.974543673889357109e-14,2.109013916882942836e-14
6.008833895153996990e-02,4.865927759455123217e-14,1.717672499087658250e-14
6.010575838542406985e-02,5.015206807335301977e-14,1.770368002989361556e-14
6.012318792192286598e-02,5.897405303819805487e-14,2.081784072248391211e-14
6.014062756982758995e-02,6.067336660573026183e-14,2.141769841182278106e-14
6.015807733793971518e-02,7.032493581787725260e-14,2.482470234371066999e-14
6.017553723507090141e-02,1.670074893048236073e-13,5.895364372460272979e-14
6.019300727004306406e-02,4.392779286649461462e-14,1.550651088187259668e-14
6.021048745168836730e-02,9.428155458370954995e-14,3.328138876804946770e-14
6.022797778884918241e-02,4.319346867824759638e-14,1.524729444342139949e-14
6.024547829037826124e-02,2.900838899254200609e-13,1.023996131436732784e-13
6.026298896513855585e-02,1.690237330224755170e-13,5.966537775693385428e-14
6.028050982200337804e-02,9.561822727345367029e-14,3.375323422752914372e-14
6.029804086985632305e-02,4.863298522455281202e-14,1.716744378426714158e-14
6.031558211759135285e-02,3.676951678136466562e-14,1.297963942382172553e-14
6.033313357411276140e-02,5.207489293916830580e-14,1.838243720752641095e-14
6.035069524833526489e-02,3.768152479263247471e-14,1.330157825179926295e-14
6.036826714918387682e-02,5.353158439078229800e-14,1.889664928994615160e-14
6.038584928559403986e-02,1.010742557768399424e-13,3.567921228922449982e-14
6.040344166651164665e-02,4.941661027632480797e-14,1.744406342754265556e-14
6.042104430089301204e-02,9.202348433233933644e-14,3.248428996931578618e-14
6.043865719770483147e-02,3.788291553417326577e-14,1.337266918356316142e-14
6.045628036592430588e-02,3.258504279504672911e-14,1.150252010665149428e-14
6.047391381453911391e-02,4.499321299121305660e-14,1.588260418589820788e-14
6.049155755254741196e-02,3.706104065217688602e-14,1.308254735021844036e-14
6.050921158895786189e-02,6.705768996796754528e-14,2.367136455869254086e-14
6.052687593278965189e-02,1.620508893665526498e-13,5.720396394639308146e-14
6.054455059307247561e-02,2.965374356642533507e-14,1.046777147894814295e-14
6.056223557884662934e-02,1.774130797035346104e-13,6.262681713534771096e-14
6.057993089916292179e-02,5.760221243321472457e-14,2.033358098892479598e-14
6.059763656308277818e-02,6.905298249954994155e-14,2.437570282234112770e-14
6.061535257967819862e-02,2.180331606953678295e-13,7.696570572546484579e-14
6.063307895803182052e-02,1.270170486139835685e-13,4.483701816073619827e-14
6.065081570723689780e-02,1.128740758689250817e-13,3.984454878173055452e-14
6.066856283639730091e-02,1.982091913370344943e-13,6.996784454197317835e-14
