# E [eV], EF_E [erg/cm2s], sigma_EF_E [erg/cm2s]
5.699926154388282318e-02,3.359089094367099012e-12,1.185758450311585873e-12
5.701493575258698848e-02,3.316839463366517659e-12,1.170844330568380722e-12
5.703061858415364727e-02,3.315771109630425185e-12,1.170467201699540068e-12
5.704631004570028668e-02,3.239176928374959684e-12,1.143429455716360659e-12
5.706201014435224178e-02,3.180478106778339515e-12,1.122708771692753862e-12
5.707771888724273018e-02,3.383096561214213198e-12,1.194233086108617199e-12
5.709343628151278965e-02,3.313680559280233387e-12,1.169729237425922370e-12
5.710916233431133360e-02,3.253124003424566977e-12,1.148352773208872090e-12
5.712489705279514413e-02,3.312495628300603893e-12,1.169310956790113134e-12
5.714064044412892063e-02,3.285712367466426216e-12,1.159856465715648319e-12
5.715639251548525201e-02,3.350401851964135315e-12,1.182691853743339764e-12
5.717215327404461672e-02,3.380956019649507711e-12,1.193477474936276231e-12
5.718792272699543822e-02,3.268790337139979374e-12,1.153882989010412648e-12
5.720370088153407806e-02,3.268999571699408863e-12,1.153956848809891330e-12
5.721948774486482203e-02,3.103651288712125695e-12,1.095588904915380386e-12
5.723528332419991482e-02,3.315340160401425803e-12,1.170315076621703333e-12
5.725108762675958779e-02,3.411489220418505882e-12,1.204255694807732468e-12
5.726690065977201732e-02,3.318473634939543370e-12,1.171421193133658712e-12
5.728272243047339424e-02,3.262948801973277782e-12,1.151820927096566975e-12
5.729855294610790989e-02,3.329612033831117488e-12,1.175353047942384368e-12
5.731439221392772149e-02,3.320016921639943951e-12,1.171965973338900163e-12
5.733024024119307005e-02,3.280529304731435902e-12,1.158026844570196894e-12
5.734609703517218326e-02,3.257824673890898846e-12,1.150012109883487239e-12
5.736196260314137263e-02,3.345575507194853112e-12,1.180988154039783042e-12
5.737783695238495713e-02,3.316179664740857643e-12,1.170611421653522704e-12
5.739372009019532567e-02,3.358312906680719081e-12,1.185484456058293684e-12
5.740961202387300649e-02,3.282620966657845717e-12,1.158765201230219494e-12
5.742551276072656308e-02,3.360596280854594452e-12,1.186290487141671726e-12
5.744142230807264271e-02,3.270863516115858153e-12,1.154614821188897829e-12
5.745734067323603200e-02,3.290420080714013090e-12,1.161518288492046537e-12
5.747326786354964995e-02,3.374666186208400709e-12,1.191257163731565397e-12
5.748920388635454792e-02,3.315099822205163688e-12,1.170230237238422800e-12
5.750514874899987500e-02,3.239770085698583276e-12,1.143638840251599846e-12
5.752110245884298201e-02,3.255584427998322802e-12,1.149221303083407789e-12
5.753706502324936606e-02,3.186762290705024932e-12,1.124927088618873727e-12
5.755303644959271908e-02,3.277545301284927760e-12,1.156973491353579474e-12
5.756901674525490703e-02,3.281751470773727727e-12,1.158458269183125889e-12
5.758500591762600457e-02,3.339059543557530309e-12,1.178688018875808160e-12
5.760100397410428119e-02,3.354053961082903191e-12,1.183981048262264755e-12
5.761701092209627756e-02,3.247215343009942659e-12,1.146267016082509755e-12
5.763302676901670835e-02,3.333563313742324385e-12,1.176747849751040426e-12
5.764905152228858021e-02,3.146372297537016176e-12,1.110669421030566655e-12
5.766508518934313626e-02,3.221596407015501202e-12,1.137223531676471881e-12
5.768112777761988386e-02,3.226649603143833971e-12,1.139007309909773248e-12
5.769717929456665007e-02,3.255137444003216364e-12,1.149063517733135286e-12
5.771323974763948456e-02,3.372225426952862198e-12,1.190395575714360252e-12
5.772930914430281224e-02,3.319434473854763880e-12,1.171760369270731661e-12
5.774538749202935001e-02,3.284273591314287476e-12,1.159348577733943489e-12
5.776147479830014142e-02,3.275433576722285307e-12,1.156228052582966678e-12
5.777757107060452202e-02,3.246295812257328328e-12,1.145942421726836874e-12
5.779367631644025810e-02,3.305142581013583326e-12,1.166715331097794760e-12
5.780979054331341488e-02,3.251221151293875885e-12,1.147681066406738107e-12
5.782591375873848832e-02,3.292568358899926442e-12,1.162276630691673933e-12
5.784204597023830108e-02,3.192719301201072460e-12,1.127029913323978564e-12
5.785818718534412042e-02,3.230494445319032618e-12,1.140364539197618362e-12
5.787433741159558193e-02,3.241731671587540214e-12,1.144331280070401637e-12
5.789049665654076582e-02,3.226137507021467694e-12,1.138826539978577968e-12
5.790666492773620389e-02,3.294880100579778736e-12,1.163092675504661735e-12
5.792284223274682398e-02,3.314562462697233879e-12,1.170040549332123594e-12
5.793902857914604021e-02,3.398165711807685570e-12,1.199552496268112973e-12
5.795522397451573215e-02,3.228750974512305648e-12,1.139749094002843776e-12
5.797142842644626565e-02,3.179103684778123181e-12,1.122223600726677458e-12
5.798764194253647197e-02,3.371551457817530222e-12,1.190157664609588153e-12
5.800386453039371032e-02,3.188024344304969391e-12,1.125372593539654153e-12
5.802009619763385390e-02,3.378609703351923359e-12,1.192649225283228913e-12
5.803633695188129688e-02,3.336669565205357513e-12,1.177844356517491195e-12
5.805258680076895439e-02,3.283315964666768798e-12,1.159010535527369355e-12
5.806884575193832498e-02,3.311851763702049008e-12,1.169083672586823149e-12
5.808511381303946286e-02,3.329149644339206448e-12,1.175189824451739867e-12
5.810139099173099175e-02,3.153043366237977070e-12,1.113024308282005827e-12
5.811767729568009105e-02,3.273093525176994594e-12,1.155402014387478993e-12
5.813397273256259989e-02,3.233997009380997608e-12,1.141600944311492100e-12
5.815027731006292000e-02,3.327726290292398448e-12,1.174687380473216637e-12
5.816659103587411977e-02,3.323270466889314064e-12,1.173114474811927881e-12
5.818291391769785104e-02,3.349403409153657186e-12,1.182339403431240950e-12
5.819924596324444616e-02,3.296066832499223770e-12,1.163511591872225963e-12
5.821558718023288337e-02,3.352858266258019373e-12,1.183558967989080743e-12
5.823193757639087004e-02,3.353655571343479950e-12,1.183840416684248264e-12
5.824829715945469000e-02,3.309733275755229376e-12,1.168335846341595907e-12
5.826466593716939091e-02,3.260820858049459653e-12,1.151069762891459111e-12
5.828104391728874262e-02,3.351989038114295087e-12,1.183252130454346005e-12
5.829743110757518859e-02,3.291369806415363450e-12,1.161853541664623319e-12
5.831382751579993612e-02,3.259893329302119976e-12,1.150742345243648213e-12
5.833023314974294243e-02,3.214243140970801421e-12,1.134627828762692882e-12
5.834664801719289390e-02,3.254852724273149335e-12,1.148963011668421664e-12
5.836307212594726151e-02,3.171224877254786387e-12,1.119442381670939496e-12
5.837950548381233562e-02,3.261231548192210822e-12,1.151214736511850371e-12
5.839594809860309405e-02,3.243007379697960203e-12,1.144781605033379901e-12
5.841239997814345192e-02,3.252628230116811871e-12,1.148177765231234446e-12
5.842886113026606043e-02,3.265757181167951801e-12,1.152812284952286864e-12
5.844533156281245256e-02,3.200800179045567461e-12,1.129882463203085180e-12
5.846181128363294593e-02,3.267234067308083363e-12,1.153333625759753444e-12
5.847830030058676076e-02,3.201937553814203097e-12,1.130283956496413558e-12
5.849479862154197823e-02,3.260875269992407136e-12,1.151088970307319677e-12
5.851130625437556826e-02,3.310397927925588106e-12,1.168570468557732616e-12
5.852782320697336171e-02,3.351900745018020735e-12,1.183220962991361269e-12
5.854434948723012677e-02,3.260420707157177782e-12,1.150928509626483780e-12
5.856088510304952727e-02,3.314648843561055223e-12,1.170071041777052341e-12
5.857743006234420596e-02,3.340592574552060169e-12,1.179229178816877255e-12
5.859398437303570129e-02,3.197842917170939981e-12,1.128838549761341667e-12
5.861054804305452365e-02,3.242153630263846572e-12,1.144480231483137825e-12
5.862712108034016240e-02,3.265184904902745160e-12,1.152610271430669037e-12
5.864370349284107192e-02,3.241493989031256347e-12,1.144247378128033363e-12
5.866029528851472719e-02,3.298711668798037202e-12,1.164445219085707109e-12
5.867689647532759595e-02,3.205811161044009361e-12,1.131651339848535289e-12
5.869350706125515960e-02,3.318160496044864533e-12,1.171310655103837015e-12
5.871012705428194783e-02,3.237866578051328176e-12,1.142966902052118731e-12
5.872675646240151093e-02,3.329300574318457186e-12,1.175243102734415273e-12
5.874339529361650991e-02,3.235267650335517525e-12,1.142049480568437576e-12
5.876004355593863332e-02,3.231502393780510042e-12,1.140720345004519976e-12
5.877670125738863882e-02,3.305498045412631297e-12,1.166840810030658843e-12
5.879336840599645730e-02,3.307798916397819520e-12,1.167653017488430319e-12
5.881004500980104716e-02,3.219526242424299450e-12,1.136492763575777585e-12
5.882673107685053998e-02,3.317403830510960138e-12,1.171043552170368907e-12
5.884342661520217815e-02,3.228853876305085559e-12,1.139785418335695114e-12
5.886013163292238420e-02,3.346327164231215026e-12,1.181253488973618862e-12
5.887684613808671225e-02,3.294063045770532576e-12,1.162804255156997836e-12
5.889357013877989655e-02,3.186934628341670206e-12,1.124987923804609560e-12
5.891030364309586542e-02,3.287125023374312120e-12,1.160355133251132192e-12
5.892704665913777590e-02,3.287079186123553387e-12,1.160338952701614372e-12
5.894379919501795823e-02,3.244327769516538231e-12,1.145247702639337927e-12
5.896056125885797833e-02,3.312589858411370678e-12,1.169344220019213689e-12
5.897733285878865167e-02,3.374895323177831188e-12,1.191338049081774323e-12
5.899411400295006408e-02,3.333922778823913378e-12,1.176874740924841282e-12
5.901090469949153011e-02,3.313761631517283281e-12,1.169757855925600837e-12
5.902770495657168326e-02,3.290416020126115068e-12,1.161516855104518516e-12
5.904451478235842043e-02,3.263740160622509307e-12,1.152100276699745759e-12
5.906133418502897831e-02,3.305853781989349679e-12,1.166966385042240372e-12
5.907816317276985002e-02,3.267512571607621186e-12,1.153431937777490188e-12
5.909500175377695175e-02,3.253167961749165569e-12,1.148368290497455460e-12
5.911184993625547696e-02,3.316680785074433420e-12,1.170788317131274933e-12
5.912870772842003519e-02,3.267455676216253799e-12,1.153411853704337620e-12
5.914557513849452719e-02,3.302474848820150182e-12,1.165773621633512900e-12
5.916245217471229750e-02,3.354593449588436972e-12,1.184171487704718157e-12
5.917933884531612065e-02,3.308775765704786823e-12,1.167997845293789673e-12
5.919623515855812479e-02,3.305049519790945674e-12,1.166682480486203769e-12
5.921314112269988189e-02,3.255257271168882748e-12,1.149105816722615607e-12
5.923005674601241471e-02,3.247385510083165854e-12,1.146327085059357517e-12
5.924698203677618985e-02,3.321053653416211862e-12,1.172331939655922696e-12
5.926391700328116630e-02,3.313472336644051186e-12,1.169655734835349990e-12
5.928086165382675382e-02,3.298950720227093759e-12,1.164529604240164027e-12
5.929781599672184766e-02,3.248645129286103299e-12,1.146771730637994348e-12
5.931478004028489792e-02,3.296443529960568259e-12,1.163644566076080599e-12
5.933175379284383322e-02,3.247190250048172530e-12,1.146258158267004749e-12
5.934873726273613703e-02,3.292974546279672047e-12,1.162420014836724258e-12
5.936573045830884077e-02,3.333925604531009433e-12,1.176875738399446323e-12
5.938273338791855149e-02,3.278436408554282100e-12,1.157288052219661519e-12
5.939974605993141726e-02,3.209913142068327677e-12,1.133099339150119612e-12
5.941676848272318956e-02,3.264770426998768733e-12,1.152463960730565334e-12
5.943380066467925105e-02,3.196769756055273262e-12,1.128459723887511408e-12
5.945084261419456700e-02,3.256882832729789332e-12,1.149679639953615603e-12
5.946789433967375471e-02,3.171301278688817148e-12,1.119469351377152427e-12
5.948495584953109039e-02,3.208614155192864967e-12,1.132640796783081235e-12
5.950202715219046062e-02,3.246669277727410293e-12,1.146074255037775714e-12
5.951910825608544564e-02,3.271334114224953807e-12,1.154780942321408587e-12
5.953619916965934011e-02,3.070202555809904013e-12,1.083781502200896086e-12
5.955329990136513235e-02,3.149458697340092747e-12,1.111758920161052674e-12
5.957041045966549042e-02,3.195151144897782798e-12,1.127888354148917233e-12
5.958753085303285235e-02,3.223741078972794970e-12,1.137980600877396602e-12
5.960466108994934287e-02,3.224932672167870909e-12,1.138401233275258409e-12
5.962180117890693992e-02,3.095926216156765914e-12,1.092861954303338237e-12
5.963895112840727347e-02,3.180579416614241501e-12,1.122744534064827276e-12
5.965611094696186140e-02,3.173760250639889374e-12,1.120337368475880853e-12
5.967328064309194990e-02,3.131824729827402002e-12,1.105534129629072944e-12
5.969046022532863149e-02,3.177447349713213939e-12,1.121638914448764451e-12
5.970764970221282414e-02,3.174055249872331854e-12,1.120441503204933172e-12
5.972484908229527129e-02,3.178887629094799538e-12,1.122147333070464074e-12
5.974205837413659737e-02,3.196418567096142037e-12,1.128335754184938138e-12
5.975927758630725922e-02,3.110972983730908856e-12,1.098173463257010750e-12
5.977650672738764326e-02,3.135249335878036563e-12,1.106743015564946820e-12
5.979374580596799604e-02,3.191637943072220549e-12,1.126648193904493769e-12
5.981099483064849370e-02,3.244540855929204693e-12,1.145322922143009125e-12
5.982825381003923498e-02,3.249170623051631335e-12,1.146957229937225805e-12
5.984552275276027594e-02,3.201722903123790907e-12,1.130208184802698168e-12
5.986280166744156750e-02,3.187133581534554391e-12,1.125058154281697681e-12
5.988009056272312197e-02,3.206443574322729981e-12,1.131874581735923698e-12
5.989738944725486736e-02,3.232562542474198876e-12,1.141094577493392122e-12
5.991469832969676529e-02,3.182975103513901847e-12,1.123590211540407262e-12
5.993201721871876247e-02,3.215679016070594303e-12,1.135134692672919677e-12
5.994934612300083232e-02,3.266579515555392453e-12,1.153102568991053550e-12
5.996668505123303738e-02,3.282046726258047465e-12,1.158562494369090656e-12
5.998403401211546693e-02,3.235123342557053857e-12,1.141998539922639898e-12
6.000139301435825079e-02,3.233542231151603320e-12,1.141440407596516008e-12
6.001876206668163571e-02,3.302843398010150832e-12,1.165903719497583094e-12
6.003614117781596454e-02,3.248508793799967453e-12,1.146723604211388386e-12
6.005353035650173171e-02,3.248132801539085665e-12,1.146590878943297172e-12
6.007092961148948612e-02,3.199749250438093859e-12,1.129511485404647052e-12
6.008833895153996990e-02,3.255430924578593203e-12,1.149167116376243262e-12
6.010575838542406985e-02,3.207798789317435188e-12,1.132352972629054611e-12
6.012318792192286598e-02,3.123533725046599439e-12,1.102607404941449548e-12
6.014062756982758995e-02,3.170457129407491903e-12,1.119171366680844602e-12
6.015807733793971518e-02,3.045580043656437572e-12,1.075089755410722352e-12
6.017553723507090141e-02,3.098933117161557544e-12,1.093923390358029766e-12
6.019300727004306406e-02,3.164672288083916197e-12,1.117129317693622420e-12
6.021048745168836730e-02,3.096519960527491899e-12,1.093071546066204659e-12
6.022797778884918241e-02,3.275410475252252470e-12,1.156219897764045014e-12
6.024547829037826124e-02,2.994744163695675237e-12,1.057144689784573248e-12
6.026298896513855585e-02,3.050685277960393279e-12,1.076891903120018798e-12
6.028050982200337804e-02,3.148050020927999583e-12,1.111261657387583772e-12
6.029804086985632305e-02,3.103177305909882528e-12,1.095421588986188398e-12
6.031558211759135285e-02,3.189257033138845307e-12,1.125807732698012306e-12
6.033313357411276140e-02,3.150510422181037453e-12,1.112130179029906136e-12
6.035069524833526489e-02,3.175884232115668960e-12,1.121087133936831044e-12
6.036826714918387682e-02,3.194289196265790116e-12,1.127584086281823940e-12
6.038584928559403986e-02,3.107346595791302760e-12,1.096893348314329806e-12
6.040344166651164665e-02,3.167792486178383887e-12,1.118230747620969388e-12
6.042104430089301204e-02,3.086754848341667179e-12,1.089624461464608482e-12
6.043865719770483147e-02,3.152345980778569549e-12,1.112778131214834890e-12
6.045628036592430588e-02,3.229086392453936889e-12,1.139867496536239588e-12
6.047391381453911391e-02,3.109572781296467756e-12,1.097679191797652980e-12
6.049155755254741196e-02,3.212597264500597601e-12,1.134046834368710812e-12
6.050921158895786189e-02,3.220187033628217707e-12,1.136726022870760839e-12
6.052687593278965189e-02,3.196470259448558347e-12,1.128354001585340940e-12
6.054455059307247561e-02,3.196272012529331814e-12,1.128284020422854056e-12
6.056223557884662934e-02,2.965159890653364557e-12,1.046701441400637624e-12
6.057993089916292179e-02,3.179102540055887427e-12,1.122223196639728272e-12
6.059763656308277818e-02,3.258785265572260859e-12,1.150351198747008100e-12
6.061535257967819862e-02,3.022798028544697606e-12,1.067047704076278272e-12
6.063307895803182052e-02,3.154434504109578779e-12,1.113515379950681258e-12
6.065081570723689780e-02,3.179175507906708896e-12,1.122248954291068079e-12
6.066856283639730091e-02,3.124678249447599022e-12,1.103011422055002332e-12
